Timestamp,Process Temp,Process Temp SP,Steam Flow Rate,Steam Totalizer,QualSteam Valve Opening,Inlet Steam Pressure,Outlet Steam Pressure,Pressure SP
2025-12-16 11:12:00,38.7,65.1,0.0,6686.64990234,100.0,4.5,4.5,1.5
2025-12-16 11:13:00,38.4,65.1,0.0,6686.64990234,100.0,4.4,4.5,1.5
2025-12-16 11:14:00,37.9,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:15:00,37.6,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:16:00,37.3,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:17:00,36.8,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:18:00,36.5,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:19:00,36.1,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:20:00,35.8,65.1,0.0,6686.64990234,100.0,4.3,4.3,1.5
2025-12-16 11:21:00,35.3,65.1,0.0,6686.64990234,100.0,4.2,4.3,1.5
2025-12-16 11:22:00,35.0,65.1,0.0,6686.64990234,100.0,4.3,4.4,1.5
2025-12-16 11:23:00,34.7,65.1,0.0,6686.64990234,100.0,4.2,4.3,1.5
2025-12-16 11:24:00,34.4,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:25:00,34.0,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:26:00,33.7,65.1,0.0,6686.64990234,100.0,4.3,4.4,1.5
2025-12-16 11:27:00,33.4,65.1,0.0,6686.64990234,100.0,4.3,4.3,1.5
2025-12-16 11:28:00,33.0,65.1,0.0,6686.64990234,100.0,4.3,4.3,1.5
2025-12-16 11:29:00,32.7,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:30:00,32.6,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:31:00,33.0,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:32:00,34.3,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:33:00,37.6,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:34:00,48.3,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:35:00,62.5,65.1,0.0,6686.64990234,100.0,4.4,4.4,1.5
2025-12-16 11:36:00,68.0,65.1,0.0,6686.67919922,0.0,4.4,3.2,1.5
2025-12-16 11:37:00,65.1,65.1,0.0,6687.00292969,100.0,4.3,4.3,1.5
2025-12-16 11:38:00,65.3,65.1,0.0,6688.33105469,0.0,4.4,3.2,1.5
2025-12-16 11:39:00,64.4,65.1,120.39084625,6688.78808594,85.3,4.1,3.7,1.5
2025-12-16 11:40:00,65.0,65.1,33.76528168,6690.42724609,46.8,4.3,3.3,1.5
2025-12-16 11:41:00,65.3,65.1,118.17886353,6691.15820312,100.0,4.0,3.4,1.5
2025-12-16 11:42:00,65.5,65.1,0.0,6692.56152344,0.0,4.3,3.9,1.5
2025-12-16 11:43:00,64.6,65.0,115.96485138,6693.51611328,100.0,3.9,3.3,1.5
2025-12-16 11:44:00,65.0,65.1,62.54440689,6694.91064453,100.0,4.3,3.1,1.5
2025-12-16 11:45:00,64.6,65.1,115.96485138,6697.09912109,100.0,3.9,3.3,1.5
2025-12-16 11:46:00,64.7,65.0,115.96485138,6698.8359375,100.0,3.9,3.2,1.5
2025-12-16 11:47:00,65.5,65.1,14.51358509,6699.93115234,15.5,4.3,1.0,1.5
2025-12-16 11:48:00,65.1,65.1,120.39084625,6701.74707031,100.0,4.1,3.8,1.5
2025-12-16 11:49:00,65.6,65.0,12.07197571,6703.12353516,82.0,4.3,4.1,1.5
2025-12-16 11:50:00,65.2,65.1,113.74866486,6704.01171875,100.0,3.8,3.1,1.5
2025-12-16 11:51:00,65.1,65.0,41.44761658,6704.54345703,100.0,4.3,3.8,1.5
2025-12-16 11:52:00,65.1,65.1,0.0,6706.3125,0.0,4.3,3.9,1.5
2025-12-16 11:53:00,64.7,65.1,113.74866486,6707.18017578,100.0,3.8,3.0,1.5
2025-12-16 11:54:00,64.6,65.1,113.74866486,6710.6015625,100.0,3.8,3.0,1.5
2025-12-16 11:55:00,65.1,65.1,120.39084625,6712.33154297,73.6,4.1,2.4,1.5
2025-12-16 11:56:00,64.8,65.1,113.74866486,6714.12353516,100.0,3.8,3.1,1.5
2025-12-16 11:57:00,64.5,65.0,115.96485138,6715.87646484,100.0,3.9,3.2,1.5
2025-12-16 11:58:00,64.8,65.0,113.74866486,6718.1953125,100.0,3.8,2.8,1.5
2025-12-16 11:59:00,64.4,65.1,120.39084625,6719.92333984,100.0,4.1,3.9,1.5
2025-12-16 12:00:00,65.4,65.0,0.0,6720.50732422,0.0,4.3,3.2,1.5
2025-12-16 12:01:00,65.4,65.1,8.13877964,6722.08007812,4.3,4.4,3.8,1.5
2025-12-16 12:02:00,64.4,65.1,115.96485138,6723.38574219,100.0,3.9,3.7,1.5
2025-12-16 12:03:00,64.5,65.0,118.17886353,6725.12792969,80.0,4.0,2.5,1.5
2025-12-16 12:04:00,64.8,65.1,122.60083771,6726.89013672,59.6,4.2,4.0,1.5
2025-12-16 12:05:00,64.8,65.1,113.74866486,6728.29150391,100.0,3.8,3.0,1.5
2025-12-16 12:06:00,64.8,65.1,113.74866486,6730.04345703,100.0,3.8,2.8,1.5
2025-12-16 12:07:00,64.8,65.1,61.17018127,6731.68603516,53.5,4.2,2.8,1.5
2025-12-16 12:08:00,64.4,65.1,60.05391693,6733.82128906,43.2,4.2,2.2,1.5
2025-12-16 12:09:00,63.6,65.1,118.17886353,6735.23095703,100.0,4.0,3.7,1.5
2025-12-16 12:10:00,65.7,67.1,0.0,6735.99804688,0.0,4.4,1.4,1.5
2025-12-16 12:11:00,67.6,67.1,65.73245239,6737.29248047,0.0,4.2,3.3,1.5
2025-12-16 12:12:00,66.9,67.1,103.75065613,6738.51416016,100.0,4.2,4.1,1.5
2025-12-16 12:13:00,66.1,65.1,0.0,6738.66357422,0.0,4.4,3.5,1.5
2025-12-16 12:14:00,65.0,65.0,115.96485138,6740.08496094,100.0,3.9,3.4,1.5
2025-12-16 12:15:00,64.5,65.1,115.96485138,6740.99707031,100.0,3.9,3.4,1.5
2025-12-16 12:16:00,65.3,65.0,12.10870457,6742.02587891,19.2,4.3,3.3,1.5
2025-12-16 12:17:00,65.0,65.0,113.74866486,6743.13867188,100.0,3.8,2.9,1.5
2025-12-16 12:18:00,65.0,65.1,60.51716995,6744.03515625,100.0,4.3,4.1,1.5
2025-12-16 12:19:00,65.5,65.1,29.15157318,6745.72509766,23.2,4.4,3.1,1.5
2025-12-16 12:20:00,65.7,65.0,0.0,6746.67871094,0.0,4.4,3.7,1.5
2025-12-16 12:21:00,64.7,65.1,120.39084625,6748.02490234,100.0,4.1,3.9,1.5
2025-12-16 12:22:00,64.7,65.1,101.37858582,6749.01708984,100.0,4.2,3.0,1.5
2025-12-16 12:23:00,65.3,65.1,22.55063629,6750.84423828,30.1,4.4,3.7,1.5
2025-12-16 12:24:00,65.1,65.1,0.0,6751.30712891,100.0,4.4,4.4,1.5
2025-12-16 12:25:00,65.5,65.1,13.63581944,6751.34765625,44.6,4.4,4.3,1.5
2025-12-16 12:26:00,63.3,65.1,0.0,6751.53173828,100.0,4.4,4.4,1.5
